   energy [Eh]      intensity
  0.066000220303   0.000037575075
  0.066000726917   0.000037585290
  0.066001233532   0.000037595511
  0.066001740147   0.000037605737
  0.066002246761   0.000037615969
  0.066002753376   0.000037626206
  0.066003259990   0.000037636449
  0.066003766605   0.000037646697
  0.066004273219   0.000037656950
  0.066004779834   0.000037667209
  0.066005286448   0.000037677473
  0.066005793063   0.000037687743
  0.066006299677   0.000037698018
  0.066006806292   0.000037708299
  0.066007312906   0.000037718586
  0.066007819521   0.000037728877
  0.066008326135   0.000037739175
  0.066008832750   0.000037749477
  0.066009339364   0.000037759786
  0.066009845979   0.000037770099
  0.066010352593   0.000037780419
  0.066010859208   0.000037790743
  0.066011365822   0.000037801074
  0.066011872437   0.000037811409
  0.066012379052   0.000037821751
  0.066012885666   0.000037832098
  0.066013392281   0.000037842450
  0.066013898895   0.000037852808
  0.066014405510   0.000037863171
  0.066014912124   0.000037873540
  0.066015418739   0.000037883915
  0.066015925353   0.000037894295
  0.066016431968   0.000037904681
  0.066016938582   0.000037915072
  0.066017445197   0.000037925469
  0.066017951811   0.000037935871
  0.066018458426   0.000037946279
  0.066018965040   0.000037956692
  0.066019471655   0.000037967111
  0.066019978269   0.000037977536
  0.066020484884   0.000037987966
  0.066020991498   0.000037998402
  0.066021498113   0.000038008844
  0.066022004727   0.000038019291
  0.066022511342   0.000038029743
  0.066023017957   0.000038040202
  0.066023524571   0.000038050665
  0.066024031186   0.000038061135
  0.066024537800   0.000038071610
  0.066025044415   0.000038082091
  0.066025551029   0.000038092577
  0.066026057644   0.000038103069
  0.066026564258   0.000038113567
  0.066027070873   0.000038124070
  0.066027577487   0.000038134579
  0.066028084102   0.000038145094
  0.066028590716   0.000038155614
  0.066029097331   0.000038166140
  0.066029603945   0.000038176672
  0.066030110560   0.000038187209
  0.066030617174   0.000038197752
  0.066031123789   0.000038208301
  0.066031630403   0.000038218855
  0.066032137018   0.000038229415
  0.066032643632   0.000038239981
  0.066033150247   0.000038250552
  0.066033656862   0.000038261129
  0.066034163476   0.000038271712
  0.066034670091   0.000038282301
  0.066035176705   0.000038292895
  0.066035683320   0.000038303495
  0.066036189934   0.000038314101
  0.066036696549   0.000038324712
  0.066037203163   0.000038335330
  0.066037709778   0.000038345952
  0.066038216392   0.000038356581
  0.066038723007   0.000038367216
  0.066039229621   0.000038377856
  0.066039736236   0.000038388502
  0.066040242850   0.000038399153
  0.066040749465   0.000038409811
  0.066041256079   0.000038420474
  0.066041762694   0.000038431143
  0.066042269308   0.000038441818
  0.066042775923   0.000038452499
  0.066043282537   0.000038463185
  0.066043789152   0.000038473877
  0.066044295767   0.000038484575
  0.066044802381   0.000038495279
  0.066045308996   0.000038505988
  0.066045815610   0.000038516704
  0.066046322225   0.000038527425
  0.066046828839   0.000038538152
  0.066047335454   0.000038548885
  0.066047842068   0.000038559624
  0.066048348683   0.000038570368
  0.066048855297   0.000038581118
  0.066049361912   0.000038591875
  0.066049868526   0.000038602637
  0.066050375141   0.000038613405
  0.066050881755   0.000038624178
  0.066051388370   0.000038634958
  0.066051894984   0.000038645744
  0.066052401599   0.000038656535
  0.066052908213   0.000038667332
  0.066053414828   0.000038678135
  0.066053921442   0.000038688944
  0.066054428057   0.000038699759
  0.066054934672   0.000038710580
  0.066055441286   0.000038721407
  0.066055947901   0.000038732239
  0.066056454515   0.000038743078
  0.066056961130   0.000038753922
  0.066057467744   0.000038764772
  0.066057974359   0.000038775629
  0.066058480973   0.000038786491
  0.066058987588   0.000038797359
  0.066059494202   0.000038808233
  0.066060000817   0.000038819113
  0.066060507431   0.000038829999
  0.066061014046   0.000038840891
  0.066061520660   0.000038851789
  0.066062027275   0.000038862692
  0.066062533889   0.000038873602
  0.066063040504   0.000038884518
  0.066063547118   0.000038895440
  0.066064053733   0.000038906367
  0.066064560347   0.000038917301
  0.066065066962   0.000038928241
  0.066065573577   0.000038939186
  0.066066080191   0.000038950138
  0.066066586806   0.000038961096
  0.066067093420   0.000038972059
  0.066067600035   0.000038983029
  0.066068106649   0.000038994005
  0.066068613264   0.000039004986
  0.066069119878   0.000039015974
  0.066069626493   0.000039026968
  0.066070133107   0.000039037968
  0.066070639722   0.000039048973
  0.066071146336   0.000039059985
  0.066071652951   0.000039071003
  0.066072159565   0.000039082027
  0.066072666180   0.000039093057
  0.066073172794   0.000039104093
  0.066073679409   0.000039115135
  0.066074186023   0.000039126184
  0.066074692638   0.000039137238
  0.066075199252   0.000039148298
  0.066075705867   0.000039159365
  0.066076212482   0.000039170437
